Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,279216033870.204,286582672434.226,309301422430.386,362075086507.76,403912891033.374,418284865884.998,441634672196.523,490740715594.802,567267767519.158,554212916092.271,598851027947.721,715888126682.396,686420221557.99,706234937370.968,726537809429.524,694118186379.628,687895460902.713,695200834102.045,725568717468.001,721369112726.724,741999406005.627,815309330986.719,828508926958.393,894424821645.205,936564198048.516
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3728182297,90476.7589651577,85836.2076767359,87304.3305813557,88724.9910735609,83806.4476003837,82153.0745447889,82254.3770471336,85217.3691512274,84121.9310304414,85897.7843338323,93664.7736696111,94394.5106803525,100631.802755125,103669.872008144
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,21636564,21976969,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,24672760
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,18937052543.4373,20237024724.7039,20669357462.3831,21828144686.0394,25086950495.0495,28858965517.2414,33751788856.305,40465318382.0585,52557913568.9549,54111735628.7065,61390830874.7007,67539428159.4474,43190318032.5627,21361254635.051,21502061465.9498,16466863117.0009,12597854877.4254,16369843352.3453,21497782867.6426,22583045060.0821,12047752036.091,14353205678.4991,23622827079.5047,19993439949.5435,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1138.1884854278,1186.82913474027,1183.2473451033,1220.179077256,1368.1148230028,1533.90166536568,1718.78347217338,1937.61138578027,2429.12477087189,2462.20193643202,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815,1051.67149587463,847.372723418531,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,82.8899993896484,..,80.8399963378906,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4199981689453,..,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,7338403,7490230,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,10590927
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,860541842.263697,1080772551.29433,1221106220.2868,1555318261.4172,2076176869.41089,2312352020.6689,2830213848.6203,3719524540.86193,5161299725.27673,4979472364.4534,5642221099.17704,6522756255.012,7633036903.07634,8448411318.25417,9112605459.32845,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12244169292.7998,14204575548.5536
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,136.925716400723,168.676285365186,186.951638285222,233.58124845289,305.745158587502,333.927150941684,401.018403316427,516.997210618914,703.327375898643,664.795655734657,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894,1178.47990060249,1341.20229027672
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.4499969482422,..,..,97.5253222351089,..,..,..,98.2315903673866,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,34260139,35198299,36121304,37089555,38109668,39182076,40294902,41435512,42570728,43633982,44758488,46029367,47374260,48824128,50351512,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606,68560157
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,13371767081.7428,13563990022.3641,14129651895.6911,15211487708.7684,16673062473.3981,18395383647.4975,18619859795.2852,21860434823.4808,27947821397.9272,29400573553.6075,32012892919.37,34657140096.4836,39650394362.9287,45648857242.315,49986726460.6805,47413919817.124,49774409374.4538,53274884532.7886,57003712892.0858,61026731925.9213,66068737786.0639,70655628147.8986,75769974505.0106,79062403836.8432,78779864877.3018
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,401.698150634766,396.638732910156,402.649047851563,422.18359375,450.385284423828,483.334869384766,475.746734619141,543.198303222656,675.977233886719,693.823547363281,736.530151367188,775.392761230469,861.969909667969,963.05712890625,1022.74841308594,939.127319335938,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281,1207.85302734375,1224.48962402344,1185.74548339844
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,69.4300003051758,..,..,..,..,..,..,..,..,..,78.0999984741211,..,79.895395421312,77.8899993896484,..,..,..,..,82.232634463345,..,78.2099990844727,..,..
Thailand,THA,"Population, total",SP.POP.TOTL,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,67619830,68121080,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,71668011
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506194668789.937,495644697587.661,515906283940.933,526411265427.683
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005.97694514234,1889.93432467144,2089.75183111554,2347.54001286066,2641.56268717857,2867.70383436062,3331.32043511773,3918.52817434581,4309.13509292986,4135.43986952819,4973.86288823778,5373.6232832898,5725.52802835463,6018.08244729255,5801.1978916205,5688.85335397884,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574,7057.20754802279,6909.35281815827,7195.10130919449,7345.13569000377
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.6500015258789,..,..,..,..,93.5100021362305,..,..,..,..,96.4300003051758,..,..,93.6999969482422,..,92.870002746582,91.9800033569336,..,93.7699966430664,91.2699966430664,..,..,91.0999984741211,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,745088,812249,879159,916878,929074,948311,976597,1004889,1032429,1058782,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,1400638
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,366924300,477443500,469455500,490439100,440772000,462268000,453792400,542795400,648523600,726937800,881909300,1042534600,1160555000,1395727400,1447535200,1590282400,1640464600,1584878400,1555988614.43594,2032550389.41316,2162619240.86927,3624889673.07263,3208593982.01071,2079916909.49485,1881265333.4187
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,492.457669429651,587.804355560918,533.982476434866,534.901153697657,474.420767344689,487.464555404292,464.667001844159,540.154584237662,628.153219252849,686.579295832381,813.060177250597,939.045241112693,1022.61903188429,1204.56841532931,1224.74957758801,1319.59297370991,1335.54390089814,1266.17767952941,1219.46599728983,1562.36458068032,1630.86938521256,2684.82702378987,2343.24523350389,1502.51964514186,1343.14886031844
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,37.5999984741211,..,..,..,..,..,50.5999984741211,..,..,58.310001373291,..,..,..,..,64.4499969482422,65.7799987792969,..,..,..,..,..,72.4700012207031,..,..
Togo,TGO,"Population, total",SP.POP.TOTL,5140037,5277382,5413274,5552167,5696508,5844631,6010668,6188344,6368812,6551865,6732590,6916474,7100736,7285442,7472450,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,9515236
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2106848752.27753,2093498674.49678,2410199032.43102,2987984050.99318,3191561508.69088,3221910408.46516,3320907721.74508,3759964943.38078,4578849657.99813,4721890900.22635,4746389531.6959,5422442166.44146,5413544658.41535,6021732977.26584,6393318261.82712,5755461035.38026,6071170959.12093,6387422517.69225,7029300383.08031,6992700101.37188,7400284167.78479,8342243645.94438,8169476148.95692,9171261837.57103,9925732119.72034
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,409.889802792768,396.692654520135,445.238691488925,538.16537776929,560.266308533382,551.259850017077,552.50227125256,607.588224471809,718.948786366771,720.694168794129,704.987164181378,783.989380490906,762.392047587088,826.543259457126,855.585284856656,751.052405084336,772.581787093976,792.765487219069,851.130806891807,826.260654099894,853.578220263722,939.613373786407,898.758154410712,985.697512629974,1043.14092889765
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,53.1800003051758,..,..,..,..,..,56.8899993896484,..,..,57.0900001525879,57.2000007629395,60.4099998474121,..,..,..,63.75,..,60.9182911842179,..,66.5400009155273,..,..,72.5999984741211,..,..
Tonga,TON,"Population, total",SP.POP.TOTL,102677,103288,103874,104464,105071,105671,106253,106726,107020,107203,107400,107570,107460,107078,106609,106095,105524,105356,105567,105669,105704,105490,105042,104597,104175
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,204848487.806485,181117230.406546,182764280.828501,202246591.215502,230678011.42199,261823805.433238,292232703.306768,298519623.342085,344438844.333518,312415028.446113,366887374.989696,414143828.494419,471122971.305043,451788498.263614,440997734.928723,437525538.903019,420828254.541601,459976847.108128,489714529.780507,494197853.971842,496856303.949489,518228028.701685,518180029.413435,508735107.033734,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1995.07667546271,1753.51667576626,1759.4805324576,1936.04104012389,2195.44890047673,2477.72620144825,2750.34778600857,2797.06560109144,3218.45303993196,2914.23774004564,3416.08356601207,3849.99375750134,4384.17058724217,4219.24670113014,4136.59010898445,4123.90347238813,3987.98618837043,4365.92929788648,4638.8978542585,4676.84802517145,4700.44940541029,4912.57966349119,4933.07466930785,4863.76384632192,..
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,99.0199966430664,..,..,..,..,99.3899993896484,..,..,..,..,97.1500015258789,..,..,91.0500030517578,..,..,..,..,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1319774,1325567,1332011,1338709,1345380,1294494,1297944,1303188,1308587,1310106,1317714,1328019,1335194,1340557,1345343,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,1368333
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,8154342116.10311,8824849191.03571,9008298228.60273,11305459802.0683,13280291989.5755,15982389018.4041,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157920592.3669,25433007437.1605,27147349937.4689,28560536917.4602,29474180442.0125,26841143094.6765,23624333663.6693,23847765529.2959,23888910151.9167,23588037786.7403,20991339706.5613,24177305760.2763,28510328245.1372,25489373405.0619,26428963758.1307
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,6178.58975559687,6657.41466937221,6762.93080808096,8445.04653518298,9871.03419820086,12346.4373094075,14152.6607422113,16606.675360681,21298.9945258063,14634.0565003912,16815.424737361,19151.0870229722,20332.1389531925,21304.9776454565,21908.3017802988,19887.2337359338,17449.1623528186,17578.6417765865,17575.8042838042,17293.4730123427,15358.8612973066,17679.1812561341,20874.37682915,18639.259241294,19314.7163432664
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,9764935,9869677,9971515,10071632,10166163,10255472,10346410,10441702,10542635,10650681,10765980,10886035,11009647,11141361,11274288,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12277109
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,21473528160.7782,22065832448.8623,23141616604.5242,27453902261.4629,31183885241.4396,32272186694.8043,34376664600.5898,38915353866.757,44859439902.2191,43455740497.3061,46206091937.9628,48123325825.0739,47311401812.6733,48685446413.953,50271812920.612,45779494041.9295,44360072680.4476,42163530590.9462,42686504459.801,41905642418.825,42491780918.361,47073234359.1819,44948769171.285,48196281783.9479,53409988744.5968
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2199.04465936314,2235.71981624751,2320.7723805785,2725.8643148859,3067.41936376975,3146.8260743927,3322.56933570096,3726.91672935667,4255.05008019523,4080.09032448781,4291.86120891575,4420.64772206537,4297.26782454273,4369.79345826358,4458.97895464547,4014.94773686432,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3906.93926319391,3708.8481241036,3950.3753419816,4350.3717971875
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,74.3000030517578,..,..,77.1900024414062,77.7099990844727,..,79.129997253418,79.6500015258789,80.2200012207031,..,79.0400009155273,..,..,..,79.4800033569336,80.5500030517578,..,83.6800003051758,..,86.25,..
Turkiye,TUR,"Population, total",SP.POP.TOTL,65425961,66245128,67048795,67831730,68592617,69329557,70045349,70158112,71051678,72039206,73142150,74223629,75175827,76147624,77181884,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913,85325965,85518661
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,274294623164.043,201753123806.695,240249071871.106,314595572145.767,408865430220.331,506314717661.655,557076157773.479,681321124295.914,770449132861.373,649289324627.732,776967266305.53,838785289694.35,880555885492.269,957799120008.32,938934609296.966,864313810469.009,869682881593.041,858988492853.742,778972108040.602,761005915750.925,720338490327.248,819865223976.115,907118434653.505,1118252958513.72,1323254808058.74
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4192.44316738494,3045.55413956926,3583.19745897158,4637.88218501529,5960.77898909049,7303.01388860245,7953.07848024969,9711.22376120832,10843.5036940489,9012.99945793034,10622.7020439723,11300.7852215681,11713.2849831139,12578.1878632,12165.220135038,11049.9951100942,10970.0458948862,10695.550196231,9568.83506330228,9215.44049888114,8638.73903848102,9743.21277804855,10674.504157865,13105.6585004778,15473.2872636856
Turkiye,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,87.370002746582,88.2300033569336,88.120002746582,88.6600036621094,..,90.8199996948242,92.6600036621094,94.1100006103516,94.9199981689453,95.2600021362305,95.4400024414062,95.5999984741211,95.8600006103516,96.1500015258789,..,96.7399978637695,..,97.2600021362305,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,4582677,4675409,4769465,4863865,4958093,5052257,5147105,5244046,5345029,5451592,5564356,5683417,5808546,5939341,6075283,6215770,6360041,6507061,6655524,6803944,6949912,7092043,7230193,7364438,7494498
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2904663310.9825,3534772732.39746,4462029108.72349,5977440582.80171,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45232857142.8571,45818000000,50007428571.4286,58972000000,60628857142.8571,64239891739.3311
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,633.835487638011,756.034976276398,935.540801478466,1228.94870289404,1379.23009682692,1604.01618452312,1996.59310717308,2414.96071986964,3605.50395120549,3707.97850699617,4058.53937000739,5143.61929334647,6053.8748468749,6599.64529055481,7164.14536184006,5759.497903834,5686.98040962764,5828.4816623489,6125.05169712085,6648.0348960628,6592.60146027748,7051.20211079213,8156.35211950774,8232.65225980002,8571.60702949432
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9000015258789,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,18730,19576,20597,21727,22856,23988,25123,26270,27427,28588,29739,30846,32127,33653,35050,36605,38315,39913,41559,43166,44386,45243,45847,46198,46535
